"Id" "type" "z" "Ran_DES_g" "Err_DES_g" "Ran_DES_r" "Err_DES_r" "Ran_DES_i" "Err_DES_i" "Ran_DES_z" "Err_DES_z" "Ran_DES_y" "Err_DES_y"
295725 1 0.2785 21.1042 0.00482002 20.4203 0.00380634 20.2081 0.00525018 20.1048 0.00937401 20.0139 0.0363158
296223 1 0.6173 23.503 0.0351007 22.166 0.0159206 21.3216 0.01312 20.9292 0.0186364 20.8894 0.0670686
296363 1 0.8342 24.5526 0.0832176 22.9448 0.0301729 21.7903 0.0197138 21.3622 0.0264988 21.1872 0.0955128
296428 1 0.28 21.3936 0.00609404 20.6307 0.00453573 20.2883 0.00563985 20.1951 0.0100136 20.1934 0.0385853
296534 1 0.28 21.6895 0.0077878 21.2111 0.00740846 20.9292 0.00949835 20.9691 0.0191344 21.0391 0.0783692
296588 1 0.5391 22.4151 0.0146935 21.4765 0.00916681 21.1756 0.0116375 21.0537 0.0200191 20.757 0.066135
296660 1 1.0671 23.0065 0.0228988 22.4795 0.0205861 21.7701 0.0190096 21.3295 0.0247882 21.0168 0.0900163
296692 1 0.8232 22.3738 0.0136695 21.8839 0.0127264 21.274 0.0127155 21.1197 0.021498 21.0816 0.0853277
297211 1 0.2403 22.2908 0.0128061 21.5814 0.010019 21.3605 0.0138432 21.2811 0.0250031 21.2552 0.0964688
297384 1 0.4097 21.4398 0.00642503 20.5997 0.0044143 20.4603 0.006415 20.284 0.0108433 20.2056 0.0440897
297466 1 0.7398 24.7212 0.0995805 23.2314 0.0393862 22.0002 0.0235759 21.5142 0.0295233 21.3401 0.09784
297551 1 0.2795 20.4546 0.00280599 19.5429 0.00183945 19.2116 0.00228962 19.0382 0.00387801 18.9319 0.0143138
297758 1 0.7968 23.4179 0.0321296 22.4629 0.0204653 21.5122 0.0156446 21.1517 0.023043 21.0012 0.086683
301101 1 0.09 21.3302 0.00580328 20.6028 0.00441901 20.0992 0.00480743 19.9316 0.00801623 19.7492 0.0286738
301102 1 0.43 23.1933 0.0274568 21.4582 0.00894612 20.8118 0.00859696 20.5011 0.0127267 20.2931 0.0469562
301216 1 0.8464 23.9501 0.0566421 22.9242 0.0312098 21.8881 0.0200676 21.3501 0.0253904 21.3344 0.088516
301425 1 0.9357 22.8877 0.0218066 22.2566 0.0178903 21.4098 0.0144434 20.9435 0.0189194 20.8994 0.0697685
301472 1 0.374 22.0191 0.0103546 20.3345 0.0035397 19.7105 0.003471 19.4394 0.005393 19.2779 0.0196414
301920 1 0.5037 22.5247 0.0156283 21.6085 0.0101673 21.3594 0.0136788 21.1583 0.0225869 20.9997 0.0764151
301922 1 0.005 20.2908 0.00245607 19.7032 0.00210113 19.4695 0.00285066 19.2902 0.00478697 19.2162 0.0180776
302098 1 0.3091 22.4163 0.0146797 21.0901 0.00667803 20.6299 0.00748549 20.4378 0.0122536 20.455 0.044977
302102 1 0.3329 22.5475 0.015579 21.5444 0.00965607 21.2316 0.0122894 21.0433 0.0207698 21.0247 0.0796023
302106 1 0.3007 21.7805 0.00839512 20.6406 0.0045652 20.1125 0.00486862 19.7687 0.00709994 19.7919 0.0291804
302462 1 0.3904 22.5581 0.0161069 21.1182 0.00686911 20.6332 0.00745429 20.391 0.0117898 20.2688 0.0438716
302585 1 0.3197 22.7547 0.0192598 21.5915 0.0101004 21.1969 0.0116991 20.9817 0.0190059 20.8741 0.0697921
302734 1 0.6023 22.3783 0.0138977 21.3601 0.00819678 20.7564 0.0083071 20.5023 0.013115 20.3645 0.048729
302762 1 0.3584 21.0881 0.00474045 19.9023 0.00247581 19.4863 0.00288337 19.2723 0.00471218 19.1782 0.0176903
302818 1 0.371 22.2971 0.0131586 21.4312 0.0087964 21.252 0.0123732 20.9151 0.0186259 20.8669 0.078887
302847 1 0.2611 21.6708 0.00766556 21.0031 0.00616793 20.7977 0.00851248 20.7212 0.0153469 20.6057 0.0591902
302850 1 0.5189 22.3073 0.0130945 20.6679 0.00464339 19.9331 0.00417164 19.589 0.00607464 19.4456 0.0224622
303145 1 1.7515 22.9754 0.0223434 22.7912 0.0269822 22.1799 0.027283 21.5217 0.0314014 21.3176 0.0999547
303427 1 0.5095 22.094 0.0110197 20.8004 0.00522448 20.2961 0.00562018 20.0137 0.00863709 19.9774 0.0318959
303949 1 0.6202 22.751 0.0190306 21.6956 0.0109675 21.1179 0.0111196 20.8602 0.01783 20.7788 0.0651882
304091 1 0.3139 21.8054 0.00868161 21.1817 0.00726605 21.0574 0.0107693 20.8452 0.0174967 21.0126 0.0741615
304332 1 0.575 22.858 0.0207451 21.9713 0.0137645 21.5439 0.016034 21.4585 0.0280189 20.9505 0.0795901
304333 1 0.5298 22.2845 0.0129094 21.4646 0.00897577 21.2539 0.0124944 21.1766 0.0222874 20.8897 0.0770327
304382 1 0.5912 23.6939 0.0390529 22.1492 0.0158026 21.366 0.0139473 21.013 0.019807 20.8035 0.0657179
304754 1 0.2006 21.6228 0.0074377 20.9965 0.00613681 20.5425 0.00692729 20.5929 0.0140743 20.5146 0.0526039
304863 1 0.6768 23.1945 0.0272896 21.5222 0.00948257 20.5291 0.00687687 20.1467 0.00971971 19.9266 0.0336422
304867 1 0.3562 22.2526 0.0124649 21.3729 0.00835098 21.1655 0.0115467 20.6807 0.0154214 20.8064 0.0701636
304868 1 0.3499 20.7577 0.00360683 19.9119 0.00249786 19.687 0.00340008 19.2308 0.0045403 19.3648 0.0206562
305011 1 0.4803 23.2232 0.0268187 21.501 0.00937629 20.853 0.00887927 20.505 0.0131533 20.2821 0.0454882
305015 1 0.5652 22.439 0.0146152 21.0857 0.00665595 20.536 0.00687981 20.2499 0.0105167 19.9926 0.0327335
305017 1 0.5289 22.529 0.0153863 21.2795 0.00776906 20.7928 0.00858899 20.5381 0.0134936 20.4842 0.0504986
305018 1 0.6221 23.171 0.0272813 21.7625 0.0116346 21.0367 0.0104081 20.6947 0.0152635 20.5138 0.0523196
305116 1 0.3123 21.9606 0.00993326 21.2277 0.00740531 21.0206 0.0103751 20.8736 0.0176525 20.805 0.0702418
305307 1 0.3556 22.1099 0.0109305 20.634 0.00453183 20.1095 0.00487168 19.9056 0.00793319 19.801 0.0294724
305323 1 0.1 20.5651 0.00307618 20.1466 0.00303196 19.88 0.00400784 19.7931 0.007196 19.7417 0.0273655
305420 1 0.8704 24.6669 0.0855396 22.493 0.0210505 21.3532 0.0133191 20.6374 0.0145555 20.4157 0.0509708
305470 1 0.3335 23.4835 0.0341708 22.1099 0.015504 21.6231 0.0168268 21.4004 0.0267346 21.1572 0.0975453
305472 1 0.79 22.7176 0.0187203 21.5482 0.00952436 20.3625 0.0059529 19.9137 0.00799154 19.6793 0.0270506
305711 1 0.5281 22.7556 0.0196619 21.1116 0.00670726 20.3077 0.00570776 19.9402 0.00810732 19.8058 0.0297596
305824 1 0.5318 22.068 0.0105931 20.972 0.00601554 20.6442 0.00748773 20.4528 0.0124376 20.1717 0.0411409
305841 1 0.4212 22.3823 0.0139064 21.5525 0.00969343 21.4063 0.0141475 21.1432 0.0221048 21.1254 0.0899898
306041 1 0.4995 23.635 0.0403333 22.0844 0.0152493 21.4278 0.0142322 21.0624 0.0205442 21.0181 0.0729082
306167 1 0.3503 21.6947 0.0078668 20.6515 0.00459434 20.2656 0.00554552 20.0631 0.00913075 19.9955 0.0346582
306189 1 0.9187 23.4796 0.0348878 22.6486 0.0241183 21.4995 0.0159009 21.0395 0.0205074 20.9139 0.0729873
306287 1 0.733 22.5684 0.0165417 21.8841 0.01285 21.1881 0.0119591 20.9715 0.0193205 20.8029 0.0699825
306385 1 0.5901 21.5478 0.00700043 20.7662 0.00508143 20.4801 0.00654809 20.3796 0.0116471 20.1885 0.0418105
306431 1 0.8857 22.6969 0.0177658 22.1958 0.0165731 21.4802 0.0151697 21.2882 0.0248466 21.3022 0.0976845
306488 1 0.5558 22.0156 0.0102494 21.206 0.00725711 20.9419 0.00959373 20.8546 0.0170636 20.5207 0.0564146
306554 1 0.6598 22.5607 0.0160591 21.8167 0.0120478 21.3794 0.013897 21.2417 0.0247155 21.5577 0.0938275
307003 1 0.5768 23.3546 0.0329011 22.1957 0.0164955 21.6175 0.0170842 21.376 0.0273144 21.0392 0.0865022
307501 1 0.3458 22.0087 0.0102586 21.1377 0.00681961 20.855 0.00903597 20.6985 0.0155263 20.6228 0.06063
307608 1 0.6169 23.3504 0.0316089 21.6648 0.0107952 20.677 0.00780929 20.248 0.010688 20.0984 0.0379662
307788 1 0.3682 22.6139 0.0167987 21.6586 0.0105978 21.4177 0.0143857 21.2983 0.0249323 21.3878 0.0987877
308458 1 0.042 21.7655 0.00846643 21.4855 0.00928133 21.3612 0.0137513 21.2997 0.0245984 21.1587 0.0962305
308588 1 0.9814 23.2404 0.0287187 22.4797 0.0211867 21.534 0.0155312 21.0636 0.0199282 20.8286 0.0692432
308769 1 0.4828 23.2492 0.029447 21.7319 0.0113754 21.1628 0.011871 20.6929 0.0155984 20.2863 0.0478755
308770 1 0.9614 23.9459 0.0485111 22.5993 0.0234167 21.5387 0.015632 20.7203 0.0155582 20.4139 0.0546273
308772 1 0.261 21.9779 0.0100133 21.3258 0.0080259 21.1374 0.0112874 21.0458 0.0204944 21.1226 0.0795803
308775 1 0.9715 24.7196 0.0984331 23.0224 0.0319231 21.8147 0.0198682 20.8648 0.0174649 20.5644 0.0591967
308922 1 0.5177 21.4421 0.00638193 20.3018 0.0034406 19.827 0.00382871 19.5739 0.00598658 19.4378 0.0221939
309164 1 0.3325 21.1464 0.00498245 20.2636 0.00334136 19.9578 0.00426218 19.7886 0.0072058 19.6879 0.027366
309166 1 0.474 23.9394 0.0477061 22.3312 0.018766 21.7202 0.0183061 21.3799 0.0269045 21.0846 0.0951296
309167 1 0.5153 23.8112 0.04829 22.1296 0.0155155 21.3 0.0130365 20.9007 0.0179666 20.6734 0.0635962
309274 1 0.4286 21.3349 0.00575523 20.4474 0.00387979 20.2718 0.00550494 20.0603 0.00898263 19.9805 0.0354447
309347 1 0.3797 21.8973 0.00933202 20.5188 0.00412945 20.0066 0.00443471 19.7458 0.00690936 19.6266 0.0258063
309629 1 0.3573 22.2306 0.0119839 21.1564 0.00695677 20.8247 0.00883952 20.5236 0.0133523 20.5675 0.0532134
309632 1 0.41 22.2155 0.0120859 20.5477 0.00424043 19.9561 0.00423321 19.6581 0.00647555 19.484 0.0239784
309913 1 0.312 22.0347 0.0105669 21.0463 0.00639653 20.716 0.0080189 20.5459 0.0133955 20.4549 0.0506896
310307 1 0.903 22.7713 0.0192949 22.2273 0.0169615 21.4457 0.01464 21.2406 0.023141 21.2031 0.0894582
310341 1 0.5029 22.7313 0.0190788 21.6691 0.0108567 21.3955 0.0139059 21.1736 0.0225082 20.8756 0.0775575
310544 1 0.8704 24.6444 0.0934424 22.5787 0.0229953 21.4702 0.0145495 20.7221 0.0159002 20.5313 0.0556798
310675 1 0.5077 23.4569 0.03306 22.0894 0.0149671 21.4963 0.0151327 21.1779 0.0230114 20.9891 0.0836032
310837 1 0.5184 23.2677 0.0279552 21.5943 0.0100804 20.8622 0.0091121 20.4985 0.0129518 20.3979 0.0473844
310931 1 0.3563 22.442 0.0146315 21.5302 0.00950105 21.3014 0.0128241 21.0659 0.0211386 20.98 0.0838854
310936 1 0.3879 22.8449 0.0194705 21.2911 0.00779578 20.7814 0.0084684 20.2891 0.0107609 20.2194 0.0421153
310949 1 0.8385 22.6327 0.0173079 21.9082 0.0129836 20.9935 0.0100765 20.6901 0.0151313 20.5236 0.055938
311017 1 0.7337 22.597 0.0169445 21.6506 0.0104217 20.8297 0.00880247 20.5763 0.0135297 20.4715 0.0485907
311119 1 0.5109 23.1115 0.0252041 21.3951 0.00856103 20.633 0.00751597 20.2702 0.0107589 20.1139 0.0395246
311648 1 0.2946 21.9651 0.00980816 21.3693 0.00836949 21.1641 0.0117016 21.0542 0.0207599 21.1692 0.086667
311705 1 0.3135 22.7038 0.0179433 21.2123 0.00742737 20.7006 0.00789895 20.4358 0.0126014 20.277 0.0455995
311743 1 1.1085 24.4097 0.0715858 23.2867 0.0405578 22.3021 0.0302449 21.3319 0.0263019 20.9136 0.0787342
312078 1 0.9862 23.4633 0.0336953 22.8007 0.0270356 21.8414 0.0206369 21.3725 0.0272659 21.2112 0.0972277
312285 1 0.32 20.9289 0.00415179 19.8111 0.00230618 19.4194 0.00273027 19.2165 0.00448771 19.0908 0.0165727
312316 1 0.592 21.5357 0.00690862 20.545 0.0042282 20.1304 0.00491009 19.9661 0.00827074 19.7824 0.0292753
312348 1 0.3503 21.4094 0.00622335 19.9289 0.00253027 19.3702 0.00262025 19.1182 0.00413803 18.996 0.0150972
312458 1 0.5133 23.3231 0.0307899 21.7012 0.0109851 20.9711 0.00982312 20.5799 0.0138667 20.445 0.0500338
312719 1 0.6209 22.6705 0.017499 21.0147 0.006285 19.9868 0.00437705 19.5247 0.00577228 19.3546 0.0202256
312880 1 0.16 19.2882 0.0010733 18.1464 0.000586695 17.7318 0.000681031 17.4358 0.00102832 17.2767 0.00367231
312974 1 1.2515 22.8378 0.0199196 22.1731 0.0167575 21.7246 0.01865 21.0334 0.0196673 20.8425 0.0678618
313134 1 0.8001 24.3933 0.0688756 23.0914 0.035448 21.9246 0.0220625 21.4415 0.029114 21.2907 0.0989376
313243 1 0.2023 22.0001 0.0100821 21.0373 0.00636104 20.6957 0.00779349 20.454 0.0126808 20.3767 0.0464198
313305 1 0.8701 24.613 0.0982849 22.6221 0.0242096 21.5075 0.0153126 20.8049 0.0167419 20.7124 0.0586216
313566 1 0.4954 23.8052 0.0450677 22.1806 0.0160162 21.4551 0.0149587 21.1414 0.022021 20.9783 0.0816562
313979 1 0.5536 22.8295 0.0198228 21.9438 0.0132803 21.5976 0.0165703 21.5034 0.0291883 21.1384 0.092389
314128 1 0.2703 21.9946 0.0100992 21.0979 0.00667853 20.8107 0.00855587 20.6706 0.0148718 20.5615 0.0562236
314131 1 0.3096 22.2842 0.0130001 21.2554 0.00766625 20.9101 0.00924678 20.4023 0.0119034 20.4612 0.0528583
314176 1 0.6163 23.3755 0.0306929 22.253 0.01759 21.6005 0.016657 21.3314 0.0254683 21.2014 0.0936012
314205 1 1.0838 22.2899 0.0130602 21.9588 0.0137496 21.465 0.0148261 21.1474 0.0223457 21.0406 0.0845859
314209 1 0.572 23.1791 0.0261615 22.0143 0.0141591 21.4217 0.0142657 21.15 0.0220848 20.9075 0.081929
314244 1 0.8197 24.4121 0.0743173 22.4638 0.0206982 21.2249 0.0123921 20.6508 0.014817 20.3032 0.050077
314510 1 0.6792 23.1029 0.0259652 22.1028 0.0152952 21.3639 0.0137351 21.0843 0.0215189 20.8981 0.0768806
314528 1 0.5176 23.0005 0.0227197 21.2799 0.00772193 20.5058 0.00669556 20.1289 0.00955698 20.0357 0.0350914
314611 1 0.53 22.6833 0.0183006 21.5597 0.00979398 21.1789 0.0116984 20.9445 0.0188786 20.5421 0.0608625
314786 1 0.5627 23.1516 0.0260149 21.5424 0.00945991 20.7354 0.0080872 20.39 0.011808 20.2193 0.0435919
315006 1 0.2931 20.7047 0.00345292 19.3733 0.00160147 18.8793 0.00174457 18.633 0.00276489 18.4903 0.00985292
315069 1 0.5094 22.574 0.0165823 21.3853 0.0083865 20.8687 0.00907513 20.5982 0.0139918 20.4145 0.0513937
315082 1 0.2699 21.7011 0.00789867 20.3065 0.00347621 19.8359 0.00385293 19.6074 0.00622047 19.4753 0.0225272
315089 1 0.1856 19.3052 0.00108719 18.7312 0.0009449 18.4765 0.00125263 18.3711 0.00222072 18.2822 0.00846401
315274 1 0.2143 21.4998 0.00670715 20.3848 0.00369562 19.971 0.0043323 19.7341 0.00691752 19.5521 0.0250668
315297 1 0.5114 23.3416 0.030628 21.8955 0.0130116 21.3107 0.0130116 20.978 0.0194137 20.7285 0.0707181
315314 1 0.8145 23.0412 0.0247471 22.3043 0.0185532 21.5317 0.0153905 21.2744 0.02443 21.1336 0.0921661
315518 1 0.5107 23.8276 0.0450943 21.9876 0.0137929 21.161 0.0115234 20.7418 0.0158594 20.5583 0.0577471
315527 1 0.5277 23.3999 0.0329147 21.7595 0.0117035 21.0229 0.0103564 20.6919 0.0150232 20.6506 0.055553
315539 1 0.5203 21.6706 0.00763069 19.9564 0.00259662 19.1819 0.00224081 18.8089 0.00319332 18.6494 0.011719
315854 1 0.8314 22.8757 0.0215148 21.7945 0.0116976 20.6631 0.00756147 20.1555 0.00974054 19.9189 0.0335833
316011 1 0.5363 23.6967 0.0410017 22.315 0.0181393 21.6253 0.0169974 21.339 0.0255328 21.0831 0.0918761
316226 1 0.6049 22.7606 0.0188412 21.3616 0.00834592 20.5587 0.00696552 20.1552 0.00993861 20.0258 0.0358085
316276 1 0.8478 23.6066 0.0402389 22.4771 0.0213803 21.3491 0.0133161 20.7146 0.0158891 20.4102 0.0545259
316310 1 0.5962 23.2874 0.0297155 21.6724 0.0108227 20.8017 0.00867265 20.4523 0.0125087 20.2981 0.045455
316398 1 0.5196 22.2769 0.0128518 20.7586 0.00502267 20.0734 0.00470439 19.7187 0.00678551 19.5687 0.0249121
316704 1 0.5798 23.2085 0.0284033 21.6605 0.0107682 20.9145 0.00950214 20.6097 0.0143236 20.5254 0.0531702
316738 1 0.2492 21.845 0.00900691 20.7113 0.00488458 20.2937 0.00563005 20.0838 0.0091736 19.9663 0.0329806
316745 1 0.5203 22.3828 0.0138513 20.6034 0.00443563 19.7898 0.0037009 19.3936 0.00517505 19.2645 0.0188823
316864 1 0.1001 19.9722 0.0018889 19.2492 0.00144234 18.5223 0.00130072 18.4294 0.00233719 18.2401 0.00820671
316916 1 0.5895 22.8842 0.0210031 21.6126 0.0101584 20.9385 0.00947939 20.6232 0.0142922 20.4647 0.0525322
317032 1 0.2382 20.7755 0.00367702 19.4337 0.00168173 18.9414 0.00184328 18.6759 0.00286704 18.5038 0.0101587
317033 1 0.2323 22.3768 0.0139346 21.6097 0.0102334 21.3797 0.0135689 21.2309 0.0239294 21.0778 0.0913233
317104 1 0.3659 22.8838 0.0210778 21.5517 0.00957099 21.062 0.0105527 20.8509 0.0169235 20.6402 0.0627559
317246 1 0.2604 21.7014 0.00784013 20.9208 0.00575741 20.5972 0.00725212 20.4786 0.0127249 20.3603 0.0481617
317291 1 0.5898 22.9325 0.022434 21.2726 0.00778263 20.3082 0.00570838 19.8605 0.00767282 19.7115 0.0272496
317333 1 0.5184 22.9354 0.0215829 21.2454 0.00765167 20.5297 0.00688017 20.183 0.0100217 20.0221 0.037061
317335 1 0.532 23.71 0.0431757 22.3393 0.0184272 21.6784 0.0176021 21.3435 0.0257758 21.3791 0.0949826
317447 1 0.2898 20.7987 0.00373964 19.3816 0.00160959 18.8828 0.00175021 18.6522 0.00281038 18.5031 0.0101303
317458 1 0.5286 22.8403 0.0206256 21.6262 0.0104165 21.1418 0.0115122 20.9196 0.0180886 20.7549 0.0676891
317547 1 0.519 22.8349 0.0197742 21.21 0.00731443 20.4882 0.00662565 20.1074 0.0094173 20.0072 0.0343746
317742 1 0.5203 21.6467 0.00768748 20.8229 0.00534105 20.6016 0.00725291 20.3791 0.0118595 20.0929 0.0383548
317802 1 0.2994 21.3019 0.0056963 19.7989 0.00228001 19.263 0.00239804 19.01 0.00378908 18.8678 0.0135239
317804 1 0.4945 23.912 0.0517117 22.1908 0.0164794 21.3915 0.0139766 20.9617 0.0192798 20.7551 0.0661764
317873 1 0.6954 24.1194 0.061249 22.3718 0.0191873 21.2935 0.012755 20.8636 0.0171858 20.6696 0.0578189
317875 1 1.0469 24.4095 0.0715353 23.1272 0.0371564 22.2042 0.0268071 21.3715 0.0265056 20.9085 0.0861966
317882 1 0.3092 20.4951 0.00291505 19.7362 0.00216553 19.4576 0.00281915 19.0608 0.00394619 19.1754 0.0178297
317992 1 0.2514 19.8182 0.00166056 18.3422 0.000686832 17.8336 0.000740104 17.5864 0.00116285 17.4313 0.00415595
317998 1 0.3672 21.6809 0.00780889 20.201 0.00317303 19.6532 0.00331004 19.3956 0.0051852 19.2565 0.0190007
318133 1 0.5683 23.2248 0.0295316 21.5091 0.0094728 20.5931 0.00720827 20.1732 0.00991139 19.9633 0.0357879
318160 1 0.9922 23.8284 0.0464331 22.9286 0.0307894 21.9639 0.0228187 21.4363 0.0287001 21.1349 0.0986098
318388 1 0.23 21.9428 0.00967363 20.6309 0.0045005 20.1448 0.00495484 19.8619 0.00770533 19.6565 0.0272962
318433 1 0.1999 20.8783 0.00400647 20.0886 0.00289622 19.8046 0.00375532 19.646 0.00643957 19.5517 0.0242808
318467 1 0.8608 24.4858 0.0767001 22.3872 0.0194166 21.2231 0.0121429 20.5329 0.0134799 20.3158 0.0469881
318591 1 0.5222 22.0497 0.0104348 20.8833 0.00559635 20.4374 0.00636958 20.2055 0.0100893 20.0765 0.0378378
318592 1 0.5203 22.0013 0.0101768 20.2291 0.00325956 19.415 0.00271989 19.0206 0.00380271 18.8752 0.013873
318607 1 0.5173 23.8394 0.0455304 22.1532 0.0161374 21.4355 0.0145387 21.1063 0.0211871 21.0606 0.0783587
318713 1 0.5108 23.9198 0.0507887 22.1617 0.0164658 21.4199 0.0141876 21.0208 0.019787 20.9624 0.0721915
318766 1 0.1844 19.9919 0.00191355 19.242 0.00143853 18.8554 0.00171136 18.664 0.00284452 18.5514 0.0105338
318851 1 0.2294 22.133 0.0113329 21.3996 0.00856846 21.1852 0.0116707 21.0556 0.0207911 21.0752 0.079662
319042 1 0.4012 22.7635 0.0192563 21.6209 0.01026 21.3769 0.013848 20.8121 0.0166726 20.899 0.0775354
319140 1 0.7598 22.7081 0.0182984 22.0923 0.014979 21.4422 0.0144862 21.3039 0.0243965 21.3992 0.0937966
319151 1 0.5163 22.9886 0.0237808 21.5094 0.00943241 20.839 0.00891825 20.4934 0.0128974 20.3902 0.047264
319167 1 0.5516 21.0318 0.00454597 19.892 0.00246173 19.4696 0.00284685 19.2477 0.00460926 18.785 0.0125867
319241 1 0.9534 23.3577 0.030671 22.2268 0.0172633 21.0295 0.0106184 20.4701 0.0124888 20.1952 0.0428061
319346 1 0.5182 22.5736 0.0167401 21.253 0.00749113 20.6931 0.00781241 20.3939 0.0118974 20.2816 0.0439302
319382 1 0.5112 23.2617 0.0286787 21.6296 0.0102381 20.9043 0.0092707 20.529 0.0131874 20.3714 0.0474366
319549 1 0.6903 23.8579 0.0492162 22.0432 0.0146839 20.9041 0.00937819 20.4374 0.0123963 20.1053 0.0413309
319561 1 0.7008 23.2336 0.0287819 21.4035 0.00851248 20.2416 0.00537492 19.7759 0.00708089 19.4909 0.0235085
319590 1 0.2693 20.606 0.00320035 19.6496 0.00200813 19.2847 0.00245265 19.1152 0.00412645 18.9718 0.0151544
319803 1 0.2198 22.4307 0.0143595 21.2091 0.00736826 20.7831 0.00845196 20.5508 0.0134294 20.374 0.0484723
320058 1 0.6373 24.3276 0.0654503 22.4915 0.0211827 21.4341 0.0143172 20.9519 0.019029 20.8303 0.0662104
320278 1 0.9911 22.917 0.0206839 22.1596 0.0159767 21.3131 0.0128954 20.8529 0.0176339 20.6987 0.0633474
320328 1 0.4449 22.2005 0.0119713 21.1056 0.00669913 20.7639 0.00825458 20.5453 0.0134581 20.3601 0.0512169
320418 1 0.5213 22.6588 0.017366 21.6625 0.0106357 21.3155 0.0132504 21.0204 0.0203369 20.6726 0.0604777
320523 1 0.5902 21.0193 0.00449928 20.5618 0.00428399 20.4996 0.00662192 20.5135 0.0128447 20.4447 0.0477636
320806 1 0.6625 23.0387 0.0241865 22.0992 0.0155558 21.5388 0.015618 21.3231 0.025693 21.3155 0.0946624
321052 1 0.7003 24.29 0.0627005 22.5319 0.0222708 21.5691 0.0162129 21.1774 0.0232762 20.9351 0.0807831
321142 1 0.23 21.7074 0.00802036 21.1012 0.00672212 20.7744 0.00842769 20.7754 0.0159539 20.6563 0.060422
321145 1 0.23 18.8718 0.000763283 17.4566 0.000341213 16.9717 0.000372467 16.715 0.000571684 16.5551 0.00202108
321156 1 0.1695 21.2655 0.00552497 20.7135 0.00485734 20.4694 0.00653165 20.3697 0.0115509 20.3156 0.0440493
321262 1 0.3627 20.7304 0.00352143 19.6627 0.00203401 19.2978 0.00246767 19.1092 0.00410096 19.0236 0.0155345
321285 1 0.5308 21.5976 0.00717427 20.5261 0.00413902 20.1402 0.00493718 19.889 0.00775431 19.2545 0.0195212
321497 1 0.3479 20.9616 0.004269 19.7253 0.00214337 19.2752 0.00243266 18.8843 0.00340131 18.8456 0.0131391
321601 1 0.2209 22.5945 0.0170809 21.6619 0.0106619 21.302 0.0132304 21.1491 0.0223807 21.0235 0.0833632
321605 1 0.23 22.06 0.010748 21.208 0.00732923 20.9263 0.00956193 20.8127 0.0168141 20.8337 0.0635242
321633 1 0.9503 23.677 0.0396176 22.2298 0.0168596 21.0841 0.0109679 20.2548 0.0106376 20.0594 0.0373996
321663 1 0.6703 22.7055 0.0180158 21.3759 0.00840476 20.4552 0.00647893 20.0831 0.00915897 19.8566 0.0317853
321722 1 0.5031 22.5642 0.0161438 21.0472 0.00638575 20.4313 0.00633775 20.122 0.0094015 19.9995 0.0342156
321723 1 0.2299 21.6158 0.00732967 20.3849 0.00368845 19.9755 0.00431713 19.7605 0.00705381 19.6592 0.0259706
321759 1 0.2102 20.5005 0.002927 19.8461 0.00235617 19.4973 0.00290818 19.3897 0.0051682 19.3104 0.0194414
321788 1 0.4118 23.0187 0.0238882 21.5587 0.00974526 21.1294 0.0112473 20.9345 0.0186757 20.869 0.0713003
321846 1 0.216 22.7163 0.0185814 21.596 0.0100398 21.2338 0.012065 21.0024 0.0198816 20.846 0.0737311
322123 1 0.5388 22.631 0.0168845 21.225 0.00743981 20.5608 0.00699305 20.2275 0.0103197 20.0436 0.0368423
322252 1 0.8618 23.3662 0.0327137 22.593 0.0230763 21.5756 0.0166323 21.215 0.023892 21.0578 0.0897598
322279 1 0.2286 22.6027 0.0168274 21.6942 0.0109089 21.3761 0.0137437 21.1967 0.0234611 21.1374 0.0879681
322362 1 0.3556 23.4705 0.0347406 21.9782 0.0136134 21.3778 0.0139143 21.0817 0.0209921 20.9017 0.0776075
322545 1 0.5802 22.1747 0.011596 21.1029 0.00670799 20.5287 0.00688502 20.2593 0.0107551 20.1774 0.0399357
322696 1 0.2501 22.6589 0.0173269 21.4177 0.00867473 20.9904 0.0101853 20.8345 0.0168674 20.7065 0.062493
322721 1 0.2027 21.9246 0.00947092 21.0166 0.00628739 20.4447 0.00640333 20.3816 0.0117836 20.2069 0.0424852
